product_id,product_name,product_category,manufacturing_city,size,weight_kg,retail_price,cost_price,sku_code,supplier,is_active,stock_quantity
632280,Puffer Jacket Basic,Apparel,Los Angeles,L,0.22,74.99,20.44,SKU-46903,PrimeMaterials GmbH,Yes,1034
681070,Oxford Shirt Lite,Apparel,Istanbul,M,4.64,499.99,131.9,SKU-84432,Global Supply Co.,No,898
121322,Leather Belt Premium,Apparel,Istanbul,L,4.92,99.99,30.3,SKU-89505,MegaManufacture Inc,1,983
509420,Running Shorts Premium,Apparel,Ho Chi Minh City,XL,1.84,9.99,3.22,SKU-85227,Global Supply Co.,Yes,166
592972,Hair Mask Elite,Beauty,Chicago,M,0.62,59.99,16.95,SKU-72684,EcoSource LLC,Yes,1033
145649,Memory Foam Pillow Premium,Home & Garden,Los Angeles,,3.33,249.99,98.33,SKU-11408,ValueChain Partners,1,562
766549,Running Shoes Premium,Sports,Los Angeles,S,0.25,299.99,116.36,SKU-37475,MegaManufacture Inc,0,1823
505674,Wireless Headphones Mini,Electronics,Los Angeles,M,1.64,399.99,191.01,SKU-97128,MegaManufacture Inc,FALSE,1971
491435,,Electronics,Tokyo,XXL,0.85,149.99,71.46,SKU-26824,Global Supply Co.,1,327
365971,Puzzle 1000pc Premium,Toys & Games,Guangzhou,XL,2.42,299.99,102.23,SKU-12700,MegaManufacture Inc,1,1070
883618,Wireless Headphones Premium,Electronics,Detroit,L,4.74,9.99,3.95,SKU-46713,QualityGoods Corp,0,1548
117031,Hydrating Moisturizer Plus,Beauty,Shanghai,XL,0.35,199.99,48.23,SKU-34603,Global Supply Co.,1,1401
474440,Ankle Chain Standard,Jewelry,Istanbul,One Size,0.18,499.99,114.77,SKU-94440,PrimeMaterials GmbH,1,1858
926823,Mechanical Keyboard Premium,Electronics,Bangalore,M,3.68,14.99,6.86,SKU-50814,ValueChain Partners,No,820
170841,Spice Rack Ultra,Home & Garden,Ho Chi Minh City,XXL,2.84,149.99,50.0,SKU-97070,ecosource llc,1,1844
461551,Mechanical Keyboard Max,Electronics,Tokyo,L,6.07,14.99,7.24,SKU-74956,PrimeMaterials GmbH,Yes,398
352838,Hair Mask Lite,Beauty,Tokyo,S,3.27,199.99,52.79,SKU-43529,FastShip Ltd,1,436
868544,Diamond Bracelet Max,Jewelry,Detroit,L,4.43,9.99,2.05,SKU-37924,Global Supply Co.,No,1144
789023,Card Game Ultra,Toys & Games,Mexico City,L,1.46,9.99,3.64,SKU-36860,,1,809
758775,Motor Oil 5W-30 Ultra,Automotive,Istanbul,8,11.78,99.99,51.27,SKU-50211,ValueChain Partners,1,796
208699,Cast Iron Skillet Ultra,Home & Garden,,One Size,3.35,199.99,79.58,SKU-50034,FastShip Ltd,1,1780
908977,Puffer Jacket Elite,Apparel,Warsaw,XXL,0.27,399.99,120.33,SKU-27001,Global Supply Co.,1,1070
710169,Memory Foam Pillow Mini,Home & Garden,Berlin,M,1.94,199.99,71.89,SKU-23693,Global Supply Co.,1,730
870899,Leather Belt Standard,Apparel,Guangzhou,XS,2.59,39.99,11.89,SKU-15686,QualityGoods Corp,1,797
893435,,Grocery,Guangzhou,L,1.24,99.99,61.8,SKU-63917,Global Supply Co.,1,634
448671,Birthstone Brooch Basic,Jewelry,Tokyo,,1.51,74.99,16.76,SKU-57346,EcoSource LLC,1,525
239890,Building Blocks Elite,Toys & Games,Seoul,S,4.92,14.99,4.99,SKU-18695,EcoSource LLC,1,488
146489,Tire Pressure Gauge Elite,Automotive,Shenzhen,XXL,10.13,14.99,7.49,SKU-15896,ValueChain Partners,1,1788
469412,Cycling Helmet Standard,Sports,Chennai,XXL,1.93,34.99,13.78,SKU-12727,TechParts Asia,1,504
672536,Leather Belt Lite,Apparel,Berlin,XL,0.58,34.99,10.18,SKU-48565,ValueChain Partners,No,1102
454992,Smart Watch Ultra,Electronics,Shanghai,,3.05,74.99,37.0,SKU-61786,FastShip Ltd,1,749
953025,Running Shorts Standard,Apparel,Los Angeles,M,2.49,19.99,5.51,SKU-10254,Global Supply Co.,Yes,1390
774020,Oxford Shirt Ultra,Apparel,Detroit,M,2.52,249.99,75.0,SKU-18603,Global Supply Co.,0,1338
283594,USB-C Hub Standard,Electronics,Guangzhou,XL,5.89,29.99,15.21,SKU-11571,QualityGoods Corp,Yes,1133
970720,LED Desk Lamp Elite,Home & Garden,Berlin,XXL,3.66,29.99,9.43,SKU-92445,EcoSource LLC,1,873
916990,Jump Rope Mini,Sports,Chennai,L,1.09,74.99,25.54,SKU-48311,PrimeMaterials GmbH,Yes,1599
817941,Dumbbell Set Ultra,Sports,Tokyo,L,3.02,124.99,46.47,SKU-24486,PrimeMaterials GmbH,1,555
587192,Green Tea Pack Pro,Grocery,Tokyo,M,2.21,19.99,13.51,SKU-36119,QualityGoods Corp,1,1805
829168,Mechanical Keyboard Lite,Electronics,Warsaw,N/A,1.53,399.99,157.73,SKU-25985,FastShip Ltd,1,408
601776,,Beauty,Warsaw,S,3.84,499.99,111.39,SKU-40724,FastShip Ltd,1,1114
762423,Rice Cakes Pro,Grocery,Bangalore,XS,1.21,34.99,19.86,SKU-54070,MegaManufacture Inc,1,238
291132,Beanie Hat Lite,Apparel,Ho Chi Minh City,L,4.19,9.99,3.24,SKU-58023,Global Supply Co.,1,1323
950916,Protein Shaker Elite,Sports,Mexico City,M,4.88,74.99,32.26,SKU-53772,EcoSource LLC,1,316
241403,Card Game Mini,Toys & Games,Warsaw,XL,3.08,74.99,23.0,SKU-69665,QualityGoods Corp,TRUE,769
166165,Slim Fit Jeans Plus,Apparel,Shanghai,N/A,0.81,9.99,3.39,SKU-84871,MegaManufacture Inc,1,1266
850827,blush palette plus,Beauty,Los Angeles,XL,1.96,499.99,115.2,SKU-49775,PrimeMaterials GmbH,1,976
913894,Running Shoes Plus,Sports,Detroit,XXL,0.15,89.99,33.63,SKU-27453,FastShip Ltd,1,78
579911,Stainless Steel Pan Basic,Home & Garden,Seoul,L,3.05,124.99,42.26,SKU-16202,ValueChain Partners,0,474
138780,,Home & Garden,Shanghai,S,4.13,299.99,109.23,SKU-71912,MegaManufacture Inc,Yes,329
407696,Mechanical Keyboard Lite,Electronics,Los Angeles,L,7.63,399.99,181.15,SKU-29233,PrimeMaterials GmbH,1,509
311383,Pearl Necklace Elite,Jewelry,Los Angeles,,3.95,24.99,5.64,SKU-99736,FastShip Ltd,1,1962
145934,Data Science Handbook Premium,Books,Tokyo,S,4.02,199.99,81.55,SKU-99254,QualityGoods Corp,1,1773
929538,Building Blocks Max,Toys & Games,Ho Chi Minh City,N/A,4.27,14.99,5.81,SKU-26764,FastShip Ltd,1,776
309159,SSD 1TB Ultra,Electronics,Bangalore,L,7.47,34.99,13.75,SKU-98999,MegaManufacture Inc,No,1724
143941,Wool Blazer Pro,Apparel,,S,4.37,59.99,19.92,SKU-40411,PrimeMaterials GmbH,1,1730
430926,Mechanical Keyboard Basic,Electronics,Tokyo,XS,2.85,89.99,36.82,SKU-88223,EcoSource LLC,Yes,919
425138,Board Game Classic Pro,Toys & Games,Seoul,XS,1.52,249.99,83.89,SKU-56837,TechParts Asia,1,960
640418,Slim Fit Jeans Ultra,Apparel,Tokyo,M,4.94,49.99,14.19,SKU-65477,FastShip Ltd,1,165
517568,Air Purifier Basic,Home & Garden,Bangalore,One Size,4.76,299.99,99.87,SKU-70850,TechParts Asia,1,1733
955015,Matte Lipstick Premium,Beauty,Los Angeles,M,2.91,24.99,7.03,SKU-27101,TechParts Asia,1,900
669408,LED Desk Lamp Plus,Home & Garden,,S,4.23,39.99,13.75,SKU-96105,ValueChain Partners,1,1091
596395,Facial Cleanser Max,Beauty,Tokyo,M,1.38,89.99,20.93,SKU-21152,FastShip Ltd,No,1730
365618,Gaming Mouse Standard,Electronics,Tokyo,S,7.68,89.99,38.0,SKU-74110,MegaManufacture Inc,0,236
138399,Cast Iron Skillet Pro,Home & Garden,Seoul,XL,1.0,89.99,34.36,SKU-59515,ValueChain Partners,1,1693
889882,Car Vacuum Ultra,Automotive,Guangzhou,S,3.23,199.99,101.17,SKU-20060,Global Supply Co.,Yes,1251
778324,Car Vacuum Basic,Automotive,Istanbul,10,6.22,29.99,14.77,SKU-78515,EcoSource LLC,1,470
300386,Gold Hoop Earrings Plus,Jewelry,Ho Chi Minh City,XL,1.14,34.99,7.89,SKU-88631,TechParts Asia,1,1085
400009,Dark Chocolate Bar Basic,Grocery,Los Angeles,,2.22,29.99,20.32,SKU-83308,FastShip Ltd,1,134
474314,GPS Navigator Ultra,Automotive,Detroit,L,10.24,59.99,32.3,SKU-86291,MegaManufacture Inc,0,946
918771,Resistance Bands Premium,Sports,Berlin,M,0.4,89.99,36.19,SKU-82655,MegaManufacture Inc,1,159
150126,Leather Belt Ultra,Apparel,Tokyo,M,1.99,19.99,5.31,SKU-75118,QualityGoods Corp,1,618
787584,Bluetooth Speaker Mini,Electronics,Chicago,XL,0.7,24.99,11.95,SKU-82577,Global Supply Co.,Yes,841
448048,Mechanical Keyboard Premium,Electronics,Seoul,11,1.92,199.99,98.5,SKU-69500,ValueChain Partners,1,754
386488,Garden Hose Elite,Home & Garden,Berlin,12,1.36,399.99,154.78,SKU-74370,Global Supply Co.,1,754
230521,Hydrating Moisturizer Plus,Beauty,Shenzhen,XL,1.76,29.99,7.68,SKU-65511,PrimeMaterials GmbH,1,1124
938171,Olive Oil Extra Virgin Lite,Grocery,Shenzhen,M,1.83,89.99,55.89,SKU-72406,PrimeMaterials GmbH,1,1248
485896,Throw Blanket Basic,Home & Garden,Shanghai,6,2.08,89.99,33.47,SKU-67403,TechParts Asia,1,1305
558176,Bluetooth Speaker Plus,Electronics,Shanghai,S,5.01,24.99,12.51,SKU-58636,EcoSource LLC,1,554
519453,Puzzle 1000pc Pro,Toys & Games,Ho Chi Minh City,M,1.2,249.99,75.56,SKU-18331,TechParts Asia,No,1388
879414,Puffer Jacket Elite,Apparel,Istanbul,M,3.45,89.99,27.51,SKU-38539,ValueChain Partners,TRUE,1341
561097,Yoga Mat Mini,Sports,Los Angeles,N/A,0.79,9.99,3.84,SKU-75549,ValueChain Partners,1,414
505426,Matte Lipstick Lite,Beauty,Berlin,L,1.83,124.99,34.37,SKU-72964,Global Supply Co.,1,1501
455505,Honey Raw Premium,Grocery,Seoul,XXL,0.61,499.99,267.04,SKU-70911,EcoSource LLC,1,1046
295892,Wireless Headphones Pro,Electronics,Guangzhou,L,5.05,34.99,17.68,SKU-96020,TechParts Asia,No,1599
620306,LED Desk Lamp Basic,Home & Garden,Los Angeles,L,2.2,499.99,155.26,SKU-20021,EcoSource LLC,1,839
825686,Webcam HD Standard,Electronics,Shenzhen,N/A,1.66,34.99,13.81,SKU-26881,EcoSource LLC,1,1206
621691,Running Shoes Lite,Sports,Berlin,7,3.05,124.99,47.69,SKU-37929,MegaManufacture Inc,Yes,655
485191,Yoga Pants Elite,Apparel,Berlin,S,0.79,89.99,31.0,SKU-89491,PrimeMaterials GmbH,1,1655
936020,Wireless Headphones Ultra,Electronics,Tokyo,L,5.38,499.99,234.03,SKU-80391,PrimeMaterials GmbH,1,776
644500,Building Blocks Plus,Toys & Games,Bangalore,8,1.79,39.99,12.01,SKU-21013,ValueChain Partners,1,1795
379676,Fitness Tracker Mini,Sports,detroit,XL,0.32,99.99,36.99,SKU-79865,MegaManufacture Inc,1,978
940064,SSD 1TB Plus,Electronics,Guangzhou,XL,7.84,249.99,100.66,SKU-85203,,0,550
186624,Memory Foam Pillow Plus,Home & Garden,Detroit,S,1.74,9.99,2.97,SKU-39256,Global Supply Co.,1,299
862400,Resistance Bands Pro,Sports,Los Angeles,XXL,0.55,199.99,80.35,SKU-90573,Global Supply Co.,1,1320
545120,"Tablet 10"" Max",Electronics,Berlin,,6.83,124.99,54.24,SKU-69830,QualityGoods Corp,1,1292
182760,Microfiber Cloth Set Mini,Automotive,Chicago,L,6.87,74.99,38.77,SKU-94308,MegaManufacture Inc,No,587
551524,Car Air Freshener Plus,Automotive,Chicago,M,4.54,399.99,182.98,SKU-93343,Global Supply Co.,1,968
731718,Board Game Classic Premium,Toys & Games,Berlin,XL,0.13,24.99,9.62,SKU-31068,FastShip Ltd,1,1931
962287,Graphic Tee Elite,Apparel,Istanbul,L,4.91,34.99,10.13,SKU-15468,QualityGoods Corp,TRUE,1303
289222,Yoga Pants Standard,Apparel,Chicago,M,0.94,49.99,14.92,SKU-46403,ValueChain Partners,1,47
671971,Air Purifier Pro,Home & Garden,SEOUL,XXL,3.33,59.99,22.46,SKU-76411,FastShip Ltd,1,204
408036,Organic Coffee Beans Max,Grocery,Seoul,L,1.27,49.99,26.99,SKU-72462,TechParts Asia,1,610
436814,SSD 1TB Ultra,Electronics,Guangzhou,L,6.61,399.99,167.16,SKU-39468,FastShip Ltd,1,1823
207581,,Electronics,Berlin,M,7.97,39.99,16.13,SKU-15090,Global Supply Co.,1,421
183958,Memory Foam Pillow Pro,Home & Garden,Chicago,N/A,0.85,499.99,189.07,SKU-46033,FastShip Ltd,1,973
443848,Foam Roller Ultra,Sports,Istanbul,One Size,1.31,399.99,140.68,SKU-57349,TechParts Asia,TRUE,1985
793024,Gaming Mouse Plus,Electronics,Guangzhou,XL,6.48,9.99,4.48,SKU-25323,ValueChain Partners,No,1973
410000,Protein Shaker Premium,Sports,Shanghai,L,3.4,89.99,38.69,SKU-86929,QualityGoods Corp,Yes,1812
421384,Organic Coffee Beans Pro,Grocery,Berlin,S,2.04,59.99,36.08,SKU-43149,Global Supply Co.,1,1694
567576,Steering Wheel Cover Elite,Automotive,Guangzhou,L,11.57,74.99,37.59,SKU-51823,PrimeMaterials GmbH,1,319
731894,Science Kit Ultra,Toys & Games,Mexico City,M,0.33,74.99,22.81,SKU-54771,EcoSource LLC,1,947
852524,Matte Lipstick Elite,Beauty,Seoul,XS,4.32,9.99,2.71,SKU-75705,EcoSource LLC,No,1698
546815,Vitamin C Serum Ultra,Beauty,Detroit,N/A,0.94,299.99,77.34,SKU-63724,Global Supply Co.,1,1167
274739,Wool Blazer Plus,Apparel,Guangzhou,M,1.86,99.99,31.5,SKU-76821,MegaManufacture Inc,Yes,1703
823270,Foam Roller Lite,Sports,Los Angeles,XL,0.45,99.99,43.19,SKU-21074,MegaManufacture Inc,TRUE,89
565471,Jump Rope Standard,Sports,Chennai,M,0.77,499.99,203.63,SKU-94567,TechParts Asia,1,549
468623,Yoga Pants Premium,Apparel,Chennai,XS,3.36,299.99,90.23,SKU-69800,Global Supply Co.,1,1976
568849,Vitamin C Serum Standard,Beauty,Guangzhou,L,3.49,39.99,10.49,SKU-39274,Global Supply Co.,FALSE,1794
144412,Setting Spray Lite,Beauty,Shanghai,One Size,3.42,89.99,25.2,SKU-46772,TechParts Asia,1,1188
862120,Protein Bar Ultra,Grocery,Tokyo,M,0.27,14.99,9.37,SKU-24872,TechParts Asia,1,1635
469685,remote control car plus,Toys & Games,Ho Chi Minh City,N/A,4.77,249.99,95.06,SKU-80588,FastShip Ltd,1,1793
744718,Floral Sundress Pro,Apparel,Los Angeles,M,2.59,59.99,17.89,SKU-82813,ValueChain Partners,1,1282
556068,Mechanical Keyboard Max,Electronics,Ho Chi Minh City,M,1.17,74.99,34.65,SKU-99861,,1,1639
387892,Mechanical Keyboard Mini,Electronics,Seoul,XL,1.18,74.99,30.51,SKU-14013,FastShip Ltd,0,1710
770532,4K Smart TV Ultra,Electronics,Shanghai,S,2.98,19.99,8.96,SKU-75356,Global Supply Co.,1,1641
929924,Foam Roller Premium,Sports,Chicago,One Size,2.79,299.99,107.36,SKU-85856,QualityGoods Corp,1,110
160144,Motor Oil 5W-30 Standard,Automotive,Bangalore,XXL,9.41,149.99,74.25,SKU-96156,ValueChain Partners,0,1881
178686,Foam Roller Ultra,Sports,Ho Chi Minh City,M,2.67,499.99,173.89,SKU-62787,TechParts Asia,Yes,1562
803787,Wireless Headphones Ultra,Electronics,Warsaw,M,6.86,399.99,184.11,SKU-50854,ValueChain Partners,1,1982
768480,Puffer Jacket Basic,Apparel,Detroit,XXL,4.21,399.99,112.32,SKU-98779,ValueChain Partners,1,1573
525942,Coconut Water Mini,Grocery,Warsaw,M,0.64,149.99,99.22,SKU-15249,EcoSource LLC,1,683
480959,SELF-HELP BESTSELLER PLUS,Books,Seoul,L,1.68,19.99,7.7,SKU-42502,EcoSource LLC,No,1031
638009,Eyebrow Pencil Basic,Beauty,Bangalore,S,4.23,74.99,21.1,SKU-92100,PrimeMaterials GmbH,0,22
940010,Mechanical Keyboard Plus,Electronics,Los Angeles,XXL,3.95,124.99,55.79,SKU-93057,,0,1669
886325,Bluetooth Speaker Max,Electronics,Chicago,L,5.29,99.99,49.7,SKU-24017,QualityGoods Corp,1,1432
812413,Indoor Plant Pot Lite,Home & Garden,Detroit,XXL,1.78,59.99,19.72,SKU-55591,QualityGoods Corp,1,570
267758,Protein Bar Pro,Grocery,Shenzhen,M,0.4,74.99,44.34,SKU-73499,PrimeMaterials GmbH,1,440
132653,Fiction Novel Max,Books,Detroit,L,1.22,499.99,208.02,SKU-51811,MegaManufacture Inc,1,1081
249715,Wool Blazer Elite,Apparel,Berlin,XXL,3.16,249.99,69.57,SKU-76846,PrimeMaterials GmbH,1,1791
989894,Beanie Hat Basic,Apparel,Tokyo,M,3.55,19.99,6.28,SKU-53444,TechParts Asia,FALSE,1935
737086,Foam Roller Plus,Sports,Seoul,L,3.73,99.99,37.46,SKU-91240,PrimeMaterials GmbH,1,1817
811027,Building Blocks Premium,Toys & Games,Chennai,XXL,1.12,49.99,17.41,SKU-35258,PrimeMaterials GmbH,1,1358
919264,,Home & Garden,Los Angeles,M,4.26,199.99,59.99,SKU-84544,TechParts Asia,1,1011
559457,Setting Spray Ultra,Beauty,Tokyo,N/A,2.16,89.99,19.65,SKU-23899,GLOBAL SUPPLY CO.,No,686
136489,,Apparel,Chennai,S,1.16,124.99,34.43,SKU-80691,EcoSource LLC,1,1119
232361,Beanie Hat Pro,Apparel,BERLIN,N/A,2.76,34.99,11.46,SKU-93566,MegaManufacture Inc,1,1447
170499,LED Desk Lamp Plus,Home & Garden,,XXL,4.33,124.99,45.85,SKU-52636,FastShip Ltd,TRUE,1170
347459,Garden Hose Max,Home & Garden,Chennai,N/A,4.84,89.99,35.21,SKU-41250,QualityGoods Corp,1,461
916332,USB-C Hub Lite,Electronics,Ho Chi Minh City,XXL,1.49,34.99,17.66,SKU-96727,PrimeMaterials GmbH,FALSE,628
776502,Microfiber Cloth Set Plus,Automotive,Los Angeles,XL,10.96,34.99,16.84,SKU-61288,MegaManufacture Inc,TRUE,751
484123,Green Tea Pack Mini,Grocery,Shenzhen,One Size,0.44,29.99,17.28,SKU-28377,PrimeMaterials GmbH,1,1451
479742,Cast Iron Skillet Ultra,Home & Garden,Chicago,L,0.47,39.99,15.41,SKU-14321,TechParts Asia,1,1378
501451,Air Purifier Basic,Home & Garden,Berlin,,0.6,499.99,171.13,SKU-57408,FastShip Ltd,Yes,665
694799,Blush Palette Pro,Beauty,Guangzhou,N/A,1.98,89.99,24.91,SKU-46559,QualityGoods Corp,1,307
133958,Bluetooth Speaker Basic,Electronics,Shanghai,N/A,5.03,34.99,15.77,SKU-50064,EcoSource LLC,1,420
734487,Protein Shaker Max,Sports,Berlin,XL,0.66,59.99,23.45,SKU-88767,TechParts Asia,1,1868
260891,Science Kit Standard,Toys & Games,Seoul,XXL,4.42,399.99,130.72,SKU-35062,FastShip Ltd,1,302
812048,Protein Shaker Lite,Sports,Warsaw,L,3.12,49.99,17.76,SKU-40872,FastShip Ltd,1,711
571778,Nail Polish Set Pro,Beauty,Shanghai,,4.0,399.99,100.77,SKU-86484,Global Supply Co.,1,525
488984,Wool Blazer Lite,Apparel,Istanbul,One Size,1.92,29.99,8.53,SKU-33946,EcoSource LLC,1,1177
490084,Gold Hoop Earrings Premium,Jewelry,Chennai,XXL,2.11,34.99,6.47,SKU-68727,ValueChain Partners,1,46
565504,4K Smart TV Max,Electronics,Warsaw,S,0.6,14.99,6.08,SKU-20636,PrimeMaterials GmbH,1,759
900152,Ankle Chain Premium,Jewelry,Istanbul,M,2.25,24.99,4.83,SKU-98378,techparts asia,1,605
180620,Foam Roller Plus,Sports,Detroit,XS,3.09,499.99,203.35,SKU-83864,MegaManufacture Inc,1,498
701800,Garden Hose Standard,Home & Garden,Ho Chi Minh City,M,2.52,24.99,9.63,SKU-51444,TechParts Asia,Yes,1767
244383,Play-Doh Set Basic,Toys & Games,Tokyo,XL,4.21,249.99,95.9,SKU-42985,FastShip Ltd,1,105
655178,Air Purifier Standard,Home & Garden,Bangalore,M,4.51,9.99,3.87,SKU-14075,MegaManufacture Inc,1,1932
484774,Running Shoes Basic,Sports,Chennai,M,2.4,249.99,102.28,SKU-63815,MegaManufacture Inc,TRUE,739
517368,Oxford Shirt Standard,Apparel,Berlin,XXL,1.27,9.99,3.05,SKU-39871,ValueChain Partners,1,906
429657,Birthstone Brooch Standard,Jewelry,,8,4.73,299.99,67.29,SKU-77706,TechParts Asia,1,769
781113,Yoga Pants Plus,Apparel,Tokyo,,3.7,29.99,8.43,SKU-51158,ValueChain Partners,0,157
392227,Stuffed Animal Ultra,Toys & Games,Chicago,L,3.24,249.99,78.19,SKU-65112,FastShip Ltd,1,370
361736,Webcam HD Pro,Electronics,Chicago,XS,3.48,19.99,7.87,SKU-69780,MegaManufacture Inc,No,791
218959,Resistance Bands Standard,Sports,Seoul,XXL,0.47,74.99,33.42,SKU-11105,ValueChain Partners,1,244
127172,Card Game Basic,Toys & Games,Warsaw,7,0.43,399.99,134.61,SKU-28385,global supply co.,1,1617
871411,Dumbbell Set Ultra,Sports,Chicago,L,0.85,399.99,159.93,SKU-17149,Global Supply Co.,1,1558
295085,Mechanical Keyboard Pro,Electronics,Shenzhen,N/A,5.03,299.99,147.27,SKU-71375,FastShip Ltd,1,116
623285,Honey Raw Elite,Grocery,Ho Chi Minh City,XL,2.24,89.99,51.94,SKU-93215,QualityGoods Corp,FALSE,69
642895,SSD 1TB Standard,Electronics,Ho Chi Minh City,M,3.64,59.99,29.98,SKU-19791,FastShip Ltd,0,877
505785,Cast Iron Skillet Premium,Home & Garden,Shenzhen,M,4.29,89.99,29.81,SKU-56545,MegaManufacture Inc,1,1098
688956,Floral Sundress Premium,Apparel,Shanghai,S,2.93,59.99,19.25,SKU-35849,MegaManufacture Inc,1,134
223481,Sterling Silver Ring Ultra,Jewelry,Warsaw,L,1.9,299.99,63.01,SKU-70114,ValueChain Partners,1,1966
374492,Dumbbell Set Premium,Sports,Bangalore,L,0.44,29.99,10.92,SKU-83259,ValueChain Partners,1,736
912609,Rice Cakes Plus,Grocery,Bangalore,,1.75,99.99,53.24,SKU-96078,FastShip Ltd,Yes,889
372933,Gold Hoop Earrings Mini,Jewelry,Chennai,L,0.67,399.99,70.68,SKU-46582,TechParts Asia,1,137
838237,Facial Cleanser Pro,Beauty,,L,3.74,249.99,65.33,SKU-34367,PrimeMaterials GmbH,1,1876
567951,Slim Fit Jeans Mini,Apparel,Chennai,L,4.03,59.99,15.37,SKU-17231,FastShip Ltd,1,712
324993,Cycling Helmet Standard,Sports,Chennai,L,2.77,49.99,20.96,SKU-55398,MegaManufacture Inc,Yes,1910
741599,Diamond Bracelet Mini,Jewelry,Los Angeles,N/A,0.83,34.99,7.59,SKU-57060,Global Supply Co.,1,1437
399449,Science Kit Plus,Toys & Games,Seoul,L,3.96,299.99,98.78,SKU-99448,PrimeMaterials GmbH,1,1455
827691,Running Shorts Max,Apparel,,M,1.61,149.99,48.31,SKU-95050,PrimeMaterials GmbH,1,239
615060,LED Desk Lamp Basic,Home & Garden,Bangalore,L,1.19,149.99,47.23,SKU-55644,Global Supply Co.,1,536
309902,Leather Belt Basic,Apparel,Chennai,XXL,2.41,24.99,8.53,SKU-54115,Global Supply Co.,1,216
228594,Fitness Tracker Mini,Sports,Guangzhou,XXL,4.62,49.99,18.39,SKU-38710,TechParts Asia,1,880
242321,Mechanical Keyboard Ultra,Electronics,Guangzhou,6,0.4,299.99,134.52,SKU-98312,FastShip Ltd,1,1815
994253,Organic Coffee Beans Standard,Grocery,Los Angeles,L,1.79,9.99,6.86,SKU-51891,FastShip Ltd,No,1035
177649,Wool Blazer Lite,Apparel,Istanbul,N/A,0.36,19.99,6.73,SKU-44993,FastShip Ltd,Yes,1222
574001,Gaming Mouse Premium,Electronics,Ho Chi Minh City,M,3.01,299.99,141.45,SKU-47016,PrimeMaterials GmbH,1,506
281043,Card Game Mini,Toys & Games,Seoul,6,3.52,19.99,6.72,SKU-14720,ValueChain Partners,TRUE,417
848022,Hair Mask Basic,Beauty,Bangalore,M,1.03,39.99,10.6,SKU-69005,QualityGoods Corp,1,386
566732,Play-Doh Set Plus,Toys & Games,Chennai,L,1.65,89.99,31.12,SKU-77652,TechParts Asia,1,1157
192055,Dark Chocolate Bar Pro,Grocery,Ho Chi Minh City,N/A,0.96,199.99,105.91,SKU-87788,Global Supply Co.,1,1338
949884,Yoga Mat Lite,Sports,Shenzhen,XL,1.73,39.99,17.42,SKU-98805,FastShip Ltd,1,922
815054,Indoor Plant Pot Elite,Home & Garden,Seoul,M,1.47,29.99,11.67,SKU-64156,PrimeMaterials GmbH,1,594
986593,SSD 1TB Plus,Electronics,Chicago,S,3.71,299.99,131.25,SKU-69773,PrimeMaterials GmbH,1,839
435112,Wireless Headphones Max,Electronics,Mexico City,XL,4.08,29.99,14.17,SKU-71339,TechParts Asia,TRUE,35
800280,Protein Shaker Pro,Sports,Shenzhen,,4.78,9.99,3.43,SKU-75973,MegaManufacture Inc,0,828
464301,Running Shorts Elite,Apparel,Seoul,XL,3.65,39.99,10.91,SKU-78895,TechParts Asia,1,1766
844007,Wireless Headphones Pro,Electronics,Berlin,L,2.83,299.99,137.84,SKU-80522,TechParts Asia,1,1635
168093,Wireless Headphones Pro,Electronics,Chennai,,0.88,49.99,20.97,SKU-87046,FastShip Ltd,1,1489
676713,Fitness Tracker Standard,Sports,Chicago,10,4.43,99.99,45.33,SKU-31593,ValueChain Partners,1,710
668507,Running Shoes Elite,Sports,Shanghai,L,1.55,14.99,6.6,SKU-94455,Global Supply Co.,1,1216
404466,Mechanical Keyboard Mini,Electronics,Chicago,M,4.04,299.99,141.27,SKU-27750,EcoSource LLC,1,1412
414527,Gym Gloves Elite,Sports,Los Angeles,L,3.73,149.99,68.97,SKU-23874,Global Supply Co.,1,681
992717,Eye Cream Lite,Beauty,Tokyo,One Size,1.22,19.99,4.61,SKU-14100,EcoSource LLC,0,1165
265156,Cycling Helmet Pro,Sports,Tokyo,M,4.57,499.99,225.14,SKU-15072,FastShip Ltd,1,247
846385,Sterling Silver Ring Standard,Jewelry,Tokyo,XL,2.72,149.99,28.24,SKU-69707,TechParts Asia,1,320
844031,Smart Watch Premium,Electronics,Warsaw,XL,4.54,49.99,23.15,SKU-28328,EcoSource LLC,1,1547
834233,Language Workbook Lite,Books,Bangalore,XXL,3.9,39.99,15.68,SKU-99015,EcoSource LLC,1,722
768676,Cast Iron Skillet Basic,Home & Garden,Tokyo,M,1.63,29.99,10.32,SKU-97304,FastShip Ltd,1,1409
282547,Almond Butter Mini,Grocery,Berlin,XL,1.56,19.99,12.94,SKU-11199,FastShip Ltd,0,781
932250,Car Phone Mount Pro,Automotive,Mexico City,,5.26,9.99,4.77,SKU-46337,Global Supply Co.,FALSE,1346
479052,"Tablet 10"" Lite",Electronics,Tokyo,XXL,1.93,499.99,225.5,SKU-12839,TechParts Asia,1,626
633469,Business Strategy Guide Premium,Books,Shenzhen,M,0.66,199.99,73.08,SKU-91074,Global Supply Co.,1,1890
335134,Bluetooth Speaker Elite,Electronics,Mexico City,M,7.76,9.99,4.85,SKU-50678,EcoSource LLC,Yes,1484
